,election_year,fips,election_type,office,seat_status,democratic_raw_votes,republican_raw_votes,senate_raw_county_vote_totals_two_party
88749,2008.0,46017,G,SEN,Democratic Senator re-election,512.0,108.0,620.0
88750,2010.0,46017,G,SEN,Republican Senator re-election,0.0,208.0,208.0
88751,2014.0,46017,G,SEN,Democratic open seat,292.0,105.0,397.0
88752,2016.0,46017,G,SEN,Republican Senator re-election,257.0,232.0,489.0
88753,2020.0,46017,G,SEN,Republican Senator re-election,322.0,223.0,545.0
88783,2002.0,46019,G,SEN,Democratic Senator re-election,1193.0,2321.0,3514.0
88784,2004.0,46019,G,SEN,Democratic Senator re-election,1518.0,2763.0,4281.0
88785,2008.0,46019,G,SEN,Democratic Senator re-election,2201.0,2034.0,4235.0
88786,2010.0,46019,G,SEN,Republican Senator re-election,0.0,2975.0,2975.0
88787,2014.0,46019,G,SEN,Democratic open seat,539.0,1910.0,2449.0
88788,2016.0,46019,G,SEN,Republican Senator re-election,758.0,3546.0,4304.0
88789,2020.0,46019,G,SEN,Republican Senator re-election,961.0,3809.0,4770.0
88819,2002.0,46021,G,SEN,Democratic Senator re-election,365.0,581.0,946.0
88820,2004.0,46021,G,SEN,Democratic Senator re-election,387.0,577.0,964.0
88821,2008.0,46021,G,SEN,Democratic Senator re-election,465.0,392.0,857.0
88822,2010.0,46021,G,SEN,Republican Senator re-election,0.0,642.0,642.0
88823,2014.0,46021,G,SEN,Democratic open seat,115.0,414.0,529.0
88824,2016.0,46021,G,SEN,Republican Senator re-election,87.0,740.0,827.0
88825,2020.0,46021,G,SEN,Republican Senator re-election,122.0,745.0,867.0
88855,2002.0,46023,G,SEN,Democratic Senator re-election,2264.0,2031.0,4295.0
88856,2004.0,46023,G,SEN,Democratic Senator re-election,2679.0,2179.0,4858.0
88857,2008.0,46023,G,SEN,Democratic Senator re-election,2606.0,1422.0,4028.0
88858,2010.0,46023,G,SEN,Republican Senator re-election,0.0,2518.0,2518.0
88859,2014.0,46023,G,SEN,Democratic open seat,1111.0,1511.0,2622.0
88860,2016.0,46023,G,SEN,Republican Senator re-election,941.0,2484.0,3425.0
88861,2020.0,46023,G,SEN,Republican Senator re-election,1259.0,2542.0,3801.0
88891,2002.0,46025,G,SEN,Democratic Senator re-election,1232.0,984.0,2216.0
88892,2004.0,46025,G,SEN,Democratic Senator re-election,1245.0,1109.0,2354.0
88893,2008.0,46025,G,SEN,Democratic Senator re-election,1332.0,641.0,1973.0
88894,2010.0,46025,G,SEN,Republican Senator re-election,0.0,1190.0,1190.0
88895,2014.0,46025,G,SEN,Democratic open seat,394.0,737.0,1131.0
88896,2016.0,46025,G,SEN,Republican Senator re-election,408.0,1269.0,1677.0
88897,2020.0,46025,G,SEN,Republican Senator re-election,450.0,1397.0,1847.0
88927,2002.0,46027,G,SEN,Democratic Senator re-election,3455.0,1786.0,5241.0
88928,2004.0,46027,G,SEN,Democratic Senator re-election,3909.0,2252.0,6161.0
88929,2008.0,46027,G,SEN,Democratic Senator re-election,4637.0,1545.0,6182.0
88930,2010.0,46027,G,SEN,Republican Senator re-election,0.0,2756.0,2756.0
88931,2014.0,46027,G,SEN,Democratic open seat,1689.0,1433.0,3122.0
88932,2016.0,46027,G,SEN,Republican Senator re-election,2161.0,2923.0,5084.0
88933,2020.0,46027,G,SEN,Republican Senator re-election,2807.0,2857.0,5664.0
88963,2002.0,46029,G,SEN,Democratic Senator re-election,5732.0,5630.0,11362.0
88964,2004.0,46029,G,SEN,Democratic Senator re-election,6136.0,6714.0,12850.0
88965,2008.0,46029,G,SEN,Democratic Senator re-election,7964.0,4253.0,12217.0
88966,2010.0,46029,G,SEN,Republican Senator re-election,0.0,7504.0,7504.0
88967,2014.0,46029,G,SEN,Democratic open seat,2572.0,4605.0,7177.0
88968,2016.0,46029,G,SEN,Republican Senator re-election,3003.0,8740.0,11743.0
88969,2020.0,46029,G,SEN,Republican Senator re-election,3626.0,9479.0,13105.0
88999,2002.0,46031,G,SEN,Democratic Senator re-election,983.0,573.0,1556.0
89000,2004.0,46031,G,SEN,Democratic Senator re-election,1125.0,647.0,1772.0
89001,2008.0,46031,G,SEN,Democratic Senator re-election,1000.0,394.0,1394.0
89002,2010.0,46031,G,SEN,Republican Senator re-election,0.0,577.0,577.0
89003,2014.0,46031,G,SEN,Democratic open seat,368.0,399.0,767.0
89004,2016.0,46031,G,SEN,Republican Senator re-election,474.0,680.0,1154.0
89005,2020.0,46031,G,SEN,Republican Senator re-election,583.0,681.0,1264.0
89035,2002.0,46033,G,SEN,Democratic Senator re-election,1249.0,2337.0,3586.0
89036,2004.0,46033,G,SEN,Democratic Senator re-election,1632.0,2751.0,4383.0
89037,2008.0,46033,G,SEN,Democratic Senator re-election,2287.0,2217.0,4504.0
89038,2010.0,46033,G,SEN,Republican Senator re-election,0.0,3018.0,3018.0
89039,2014.0,46033,G,SEN,Democratic open seat,859.0,2107.0,2966.0
89040,2016.0,46033,G,SEN,Republican Senator re-election,1177.0,3530.0,4707.0
89041,2020.0,46033,G,SEN,Republican Senator re-election,1483.0,3973.0,5456.0
89071,2002.0,46035,G,SEN,Democratic Senator re-election,3930.0,3937.0,7867.0
89072,2004.0,46035,G,SEN,Democratic Senator re-election,4440.0,4583.0,9023.0
89073,2008.0,46035,G,SEN,Democratic Senator re-election,5375.0,3107.0,8482.0
89074,2010.0,46035,G,SEN,Republican Senator re-election,0.0,5480.0,5480.0
89075,2014.0,46035,G,SEN,Democratic open seat,1582.0,3097.0,4679.0
89076,2016.0,46035,G,SEN,Republican Senator re-election,1990.0,6017.0,8007.0
89077,2020.0,46035,G,SEN,Republican Senator re-election,2540.0,5893.0,8433.0
89107,2002.0,46037,G,SEN,Democratic Senator re-election,2175.0,1196.0,3371.0
89108,2004.0,46037,G,SEN,Democratic Senator re-election,2337.0,1270.0,3607.0
89109,2008.0,46037,G,SEN,Democratic Senator re-election,2401.0,823.0,3224.0
89110,2010.0,46037,G,SEN,Republican Senator re-election,0.0,1673.0,1673.0
89111,2014.0,46037,G,SEN,Democratic open seat,989.0,868.0,1857.0
89112,2016.0,46037,G,SEN,Republican Senator re-election,962.0,1815.0,2777.0
89113,2020.0,46037,G,SEN,Republican Senator re-election,1069.0,1895.0,2964.0
89143,2002.0,46039,G,SEN,Democratic Senator re-election,1280.0,902.0,2182.0
89144,2004.0,46039,G,SEN,Democratic Senator re-election,1365.0,1083.0,2448.0
89145,2008.0,46039,G,SEN,Democratic Senator re-election,1570.0,659.0,2229.0
89146,2010.0,46039,G,SEN,Republican Senator re-election,0.0,1427.0,1427.0
89147,2014.0,46039,G,SEN,Democratic open seat,530.0,847.0,1377.0
89148,2016.0,46039,G,SEN,Republican Senator re-election,534.0,1563.0,2097.0
89149,2020.0,46039,G,SEN,Republican Senator re-election,628.0,1714.0,2342.0
89179,2002.0,46041,G,SEN,Democratic Senator re-election,1678.0,598.0,2276.0
89180,2004.0,46041,G,SEN,Democratic Senator re-election,1920.0,705.0,2625.0
89181,2008.0,46041,G,SEN,Democratic Senator re-election,1666.0,353.0,2019.0
89182,2010.0,46041,G,SEN,Republican Senator re-election,0.0,943.0,943.0
89183,2014.0,46041,G,SEN,Democratic open seat,788.0,457.0,1245.0
89184,2016.0,46041,G,SEN,Republican Senator re-election,833.0,862.0,1695.0
89185,2020.0,46041,G,SEN,Republican Senator re-election,1062.0,884.0,1946.0
89215,2002.0,46043,G,SEN,Democratic Senator re-election,610.0,1257.0,1867.0
89216,2004.0,46043,G,SEN,Democratic Senator re-election,635.0,1391.0,2026.0
89217,2008.0,46043,G,SEN,Democratic Senator re-election,905.0,848.0,1753.0
89218,2010.0,46043,G,SEN,Republican Senator re-election,0.0,1360.0,1360.0
89219,2014.0,46043,G,SEN,Democratic open seat,205.0,877.0,1082.0
89220,2016.0,46043,G,SEN,Republican Senator re-election,228.0,1377.0,1605.0
89221,2020.0,46043,G,SEN,Republican Senator re-election,235.0,1469.0,1704.0
89251,2002.0,46045,G,SEN,Democratic Senator re-election,1156.0,1109.0,2265.0
89252,2004.0,46045,G,SEN,Democratic Senator re-election,1101.0,1201.0,2302.0
89253,2008.0,46045,G,SEN,Democratic Senator re-election,1325.0,758.0,2083.0
89254,2010.0,46045,G,SEN,Republican Senator re-election,0.0,1275.0,1275.0
89255,2014.0,46045,G,SEN,Democratic open seat,422.0,947.0,1369.0
89256,2016.0,46045,G,SEN,Republican Senator re-election,396.0,1517.0,1913.0
89257,2020.0,46045,G,SEN,Republican Senator re-election,448.0,1539.0,1987.0
89287,2002.0,46047,G,SEN,Democratic Senator re-election,1276.0,1873.0,3149.0
89288,2004.0,46047,G,SEN,Democratic Senator re-election,1724.0,2207.0,3931.0
89289,2008.0,46047,G,SEN,Democratic Senator re-election,2068.0,1710.0,3778.0
89290,2010.0,46047,G,SEN,Republican Senator re-election,0.0,2336.0,2336.0
89291,2014.0,46047,G,SEN,Democratic open seat,674.0,1587.0,2261.0
89292,2016.0,46047,G,SEN,Republican Senator re-election,868.0,2671.0,3539.0
89293,2020.0,46047,G,SEN,Republican Senator re-election,993.0,3009.0,4002.0
89323,2002.0,46049,G,SEN,Democratic Senator re-election,626.0,727.0,1353.0
89324,2004.0,46049,G,SEN,Democratic Senator re-election,635.0,744.0,1379.0
89325,2008.0,46049,G,SEN,Democratic Senator re-election,763.0,439.0,1202.0
89326,2010.0,46049,G,SEN,Republican Senator re-election,0.0,798.0,798.0
89327,2014.0,46049,G,SEN,Democratic open seat,180.0,508.0,688.0
89328,2016.0,46049,G,SEN,Republican Senator re-election,206.0,925.0,1131.0
89329,2020.0,46049,G,SEN,Republican Senator re-election,213.0,975.0,1188.0
89359,2002.0,46051,G,SEN,Democratic Senator re-election,2064.0,1783.0,3847.0
89360,2004.0,46051,G,SEN,Democratic Senator re-election,2124.0,1986.0,4110.0
89361,2008.0,46051,G,SEN,Democratic Senator re-election,2618.0,1208.0,3826.0
89362,2010.0,46051,G,SEN,Republican Senator re-election,0.0,2538.0,2538.0
89363,2014.0,46051,G,SEN,Democratic open seat,887.0,1405.0,2292.0
89364,2016.0,46051,G,SEN,Republican Senator re-election,890.0,2705.0,3595.0
89365,2020.0,46051,G,SEN,Republican Senator re-election,1026.0,2723.0,3749.0
89395,2002.0,46053,G,SEN,Democratic Senator re-election,1092.0,1226.0,2318.0
89396,2004.0,46053,G,SEN,Democratic Senator re-election,1142.0,1426.0,2568.0
89397,2008.0,46053,G,SEN,Democratic Senator re-election,1268.0,1004.0,2272.0
89398,2010.0,46053,G,SEN,Republican Senator re-election,0.0,1549.0,1549.0
89399,2014.0,46053,G,SEN,Democratic open seat,483.0,996.0,1479.0
89400,2016.0,46053,G,SEN,Republican Senator re-election,426.0,1671.0,2097.0
89401,2020.0,46053,G,SEN,Republican Senator re-election,488.0,1766.0,2254.0
89431,2002.0,46055,G,SEN,Democratic Senator re-election,347.0,860.0,1207.0
89432,2004.0,46055,G,SEN,Democratic Senator re-election,370.0,873.0,1243.0
89433,2008.0,46055,G,SEN,Democratic Senator re-election,551.0,608.0,1159.0
89434,2010.0,46055,G,SEN,Republican Senator re-election,0.0,890.0,890.0
89435,2014.0,46055,G,SEN,Democratic open seat,96.0,563.0,659.0
89436,2016.0,46055,G,SEN,Republican Senator re-election,84.0,956.0,1040.0
89437,2020.0,46055,G,SEN,Republican Senator re-election,106.0,1032.0,1138.0
89467,2002.0,46057,G,SEN,Democratic Senator re-election,1421.0,1444.0,2865.0
89468,2004.0,46057,G,SEN,Democratic Senator re-election,1391.0,1649.0,3040.0
89469,2008.0,46057,G,SEN,Democratic Senator re-election,1593.0,1200.0,2793.0
89470,2010.0,46057,G,SEN,Republican Senator re-election,0.0,1969.0,1969.0
89471,2014.0,46057,G,SEN,Democratic open seat,551.0,1191.0,1742.0
89472,2016.0,46057,G,SEN,Republican Senator re-election,536.0,2253.0,2789.0
89473,2020.0,46057,G,SEN,Republican Senator re-election,657.0,2413.0,3070.0
89503,2002.0,46059,G,SEN,Democratic Senator re-election,1196.0,1128.0,2324.0
89504,2004.0,46059,G,SEN,Democratic Senator re-election,1140.0,1103.0,2243.0
89505,2008.0,46059,G,SEN,Democratic Senator re-election,1236.0,775.0,2011.0
89506,2010.0,46059,G,SEN,Republican Senator re-election,0.0,1393.0,1393.0
89507,2014.0,46059,G,SEN,Democratic open seat,341.0,864.0,1205.0
89508,2016.0,46059,G,SEN,Republican Senator re-election,335.0,1517.0,1852.0
89509,2020.0,46059,G,SEN,Republican Senator re-election,378.0,1480.0,1858.0
89539,2002.0,46061,G,SEN,Democratic Senator re-election,790.0,1047.0,1837.0
89540,2004.0,46061,G,SEN,Democratic Senator re-election,938.0,1207.0,2145.0
89541,2008.0,46061,G,SEN,Democratic Senator re-election,1211.0,1107.0,2318.0
89542,2010.0,46061,G,SEN,Republican Senator re-election,0.0,1323.0,1323.0
89543,2014.0,46061,G,SEN,Democratic open seat,365.0,752.0,1117.0
89544,2016.0,46061,G,SEN,Republican Senator re-election,451.0,1512.0,1963.0
89545,2020.0,46061,G,SEN,Republican Senator re-election,564.0,1796.0,2360.0
89575,2002.0,46063,G,SEN,Democratic Senator re-election,164.0,614.0,778.0
89576,2004.0,46063,G,SEN,Democratic Senator re-election,175.0,642.0,817.0
89577,2008.0,46063,G,SEN,Democratic Senator re-election,284.0,452.0,736.0
89578,2010.0,46063,G,SEN,Republican Senator re-election,0.0,583.0,583.0
89579,2014.0,46063,G,SEN,Democratic open seat,46.0,371.0,417.0
89580,2016.0,46063,G,SEN,Republican Senator re-election,74.0,684.0,758.0
89581,2020.0,46063,G,SEN,Republican Senator re-election,73.0,727.0,800.0
89611,2002.0,46065,G,SEN,Democratic Senator re-election,3626.0,4703.0,8329.0
89612,2004.0,46065,G,SEN,Democratic Senator re-election,3849.0,5035.0,8884.0
89613,2008.0,46065,G,SEN,Democratic Senator re-election,5055.0,3406.0,8461.0
89614,2010.0,46065,G,SEN,Republican Senator re-election,0.0,5893.0,5893.0
89615,2014.0,46065,G,SEN,Democratic open seat,1573.0,4197.0,5770.0
89616,2016.0,46065,G,SEN,Republican Senator re-election,1891.0,6339.0,8230.0
89617,2020.0,46065,G,SEN,Republican Senator re-election,2546.0,6217.0,8763.0
89647,2002.0,46067,G,SEN,Democratic Senator re-election,1678.0,2231.0,3909.0
89648,2004.0,46067,G,SEN,Democratic Senator re-election,1653.0,2605.0,4258.0
89649,2008.0,46067,G,SEN,Democratic Senator re-election,2160.0,1448.0,3608.0
89650,2010.0,46067,G,SEN,Republican Senator re-election,0.0,2486.0,2486.0
89651,2014.0,46067,G,SEN,Democratic open seat,575.0,1640.0,2215.0
89652,2016.0,46067,G,SEN,Republican Senator re-election,609.0,2779.0,3388.0
89653,2020.0,46067,G,SEN,Republican Senator re-election,772.0,2982.0,3754.0
89683,2002.0,46069,G,SEN,Democratic Senator re-election,374.0,510.0,884.0
89684,2004.0,46069,G,SEN,Democratic Senator re-election,379.0,532.0,911.0
89685,2008.0,46069,G,SEN,Democratic Senator re-election,463.0,335.0,798.0
89686,2010.0,46069,G,SEN,Republican Senator re-election,0.0,558.0,558.0
89687,2014.0,46069,G,SEN,Democratic open seat,128.0,384.0,512.0
89688,2016.0,46069,G,SEN,Republican Senator re-election,124.0,567.0,691.0
89689,2020.0,46069,G,SEN,Republican Senator re-election,143.0,568.0,711.0
89719,2002.0,46071,G,SEN,Democratic Senator re-election,552.0,598.0,1150.0
89720,2004.0,46071,G,SEN,Democratic Senator re-election,657.0,652.0,1309.0
89721,2008.0,46071,G,SEN,Democratic Senator re-election,686.0,448.0,1134.0
89722,2010.0,46071,G,SEN,Republican Senator re-election,0.0,734.0,734.0
89723,2014.0,46071,G,SEN,Democratic open seat,269.0,472.0,741.0
89724,2016.0,46071,G,SEN,Republican Senator re-election,309.0,771.0,1080.0
89725,2020.0,46071,G,SEN,Republican Senator re-election,357.0,756.0,1113.0
89755,2002.0,46073,G,SEN,Democratic Senator re-election,770.0,504.0,1274.0
89756,2004.0,46073,G,SEN,Democratic Senator re-election,740.0,540.0,1280.0
89757,2008.0,46073,G,SEN,Democratic Senator re-election,774.0,341.0,1115.0
89758,2010.0,46073,G,SEN,Republican Senator re-election,0.0,759.0,759.0
89759,2014.0,46073,G,SEN,Democratic open seat,292.0,361.0,653.0
89760,2016.0,46073,G,SEN,Republican Senator re-election,261.0,720.0,981.0
89761,2020.0,46073,G,SEN,Republican Senator re-election,277.0,720.0,997.0
89790,2002.0,46075,G,SEN,Democratic Senator re-election,201.0,517.0,718.0
89791,2004.0,46075,G,SEN,Democratic Senator re-election,210.0,518.0,728.0
89792,2008.0,46075,G,SEN,Democratic Senator re-election,303.0,318.0,621.0
89793,2010.0,46075,G,SEN,Republican Senator re-election,0.0,507.0,507.0
89794,2014.0,46075,G,SEN,Democratic open seat,66.0,292.0,358.0
89795,2016.0,46075,G,SEN,Republican Senator re-election,67.0,494.0,561.0
89796,2020.0,46075,G,SEN,Republican Senator re-election,99.0,497.0,596.0
89826,2002.0,46077,G,SEN,Democratic Senator re-election,1678.0,1298.0,2976.0
89827,2004.0,46077,G,SEN,Democratic Senator re-election,1688.0,1374.0,3062.0
89828,2008.0,46077,G,SEN,Democratic Senator re-election,2009.0,798.0,2807.0
89829,2010.0,46077,G,SEN,Republican Senator re-election,0.0,1707.0,1707.0
89830,2014.0,46077,G,SEN,Democratic open seat,669.0,1026.0,1695.0
89831,2016.0,46077,G,SEN,Republican Senator re-election,674.0,1899.0,2573.0
89832,2020.0,46077,G,SEN,Republican Senator re-election,809.0,1970.0,2779.0
89862,2002.0,46079,G,SEN,Democratic Senator re-election,3198.0,2248.0,5446.0
89863,2004.0,46079,G,SEN,Democratic Senator re-election,3391.0,2683.0,6074.0
89864,2008.0,46079,G,SEN,Democratic Senator re-election,4086.0,2021.0,6107.0
89865,2010.0,46079,G,SEN,Republican Senator re-election,0.0,3700.0,3700.0
89866,2014.0,46079,G,SEN,Democratic open seat,1862.0,2283.0,4145.0
89867,2016.0,46079,G,SEN,Republican Senator re-election,2031.0,4677.0,6708.0
89868,2020.0,46079,G,SEN,Republican Senator re-election,2069.0,3816.0,5885.0
89898,2002.0,46081,G,SEN,Democratic Senator re-election,3762.0,5822.0,9584.0
89899,2004.0,46081,G,SEN,Democratic Senator re-election,4915.0,6755.0,11670.0
89900,2008.0,46081,G,SEN,Democratic Senator re-election,6676.0,5294.0,11970.0
89901,2010.0,46081,G,SEN,Republican Senator re-election,0.0,7491.0,7491.0
89902,2014.0,46081,G,SEN,Democratic open seat,2262.0,4793.0,7055.0
89903,2016.0,46081,G,SEN,Republican Senator re-election,3267.0,8566.0,11833.0
89904,2020.0,46081,G,SEN,Republican Senator re-election,4358.0,9385.0,13743.0
89934,2002.0,46083,G,SEN,Democratic Senator re-election,5614.0,6808.0,12422.0
89935,2004.0,46083,G,SEN,Democratic Senator re-election,7468.0,9671.0,17139.0
89936,2008.0,46083,G,SEN,Democratic Senator re-election,11879.0,8817.0,20696.0
89937,2010.0,46083,G,SEN,Republican Senator re-election,0.0,13642.0,13642.0
89938,2014.0,46083,G,SEN,Democratic open seat,4218.0,9353.0,13571.0
89939,2016.0,46083,G,SEN,Republican Senator re-election,6043.0,19264.0,25307.0
89940,2020.0,46083,G,SEN,Republican Senator re-election,11013.0,21221.0,32234.0
89970,2002.0,46085,G,SEN,Democratic Senator re-election,1118.0,832.0,1950.0
89971,2004.0,46085,G,SEN,Democratic Senator re-election,1112.0,841.0,1953.0
89972,2008.0,46085,G,SEN,Democratic Senator re-election,1076.0,571.0,1647.0
89973,2010.0,46085,G,SEN,Republican Senator re-election,0.0,1012.0,1012.0
89974,2014.0,46085,G,SEN,Democratic open seat,361.0,630.0,991.0
89975,2016.0,46085,G,SEN,Republican Senator re-election,378.0,1051.0,1429.0
89976,2020.0,46085,G,SEN,Republican Senator re-election,533.0,1066.0,1599.0
90006,2002.0,46087,G,SEN,Democratic Senator re-election,1475.0,1428.0,2903.0
90007,2004.0,46087,G,SEN,Democratic Senator re-election,1619.0,1686.0,3305.0
90008,2008.0,46087,G,SEN,Democratic Senator re-election,1909.0,1051.0,2960.0
90009,2010.0,46087,G,SEN,Republican Senator re-election,0.0,1759.0,1759.0
90010,2014.0,46087,G,SEN,Democratic open seat,561.0,998.0,1559.0
90011,2016.0,46087,G,SEN,Republican Senator re-election,599.0,2021.0,2620.0
90012,2020.0,46087,G,SEN,Republican Senator re-election,835.0,2072.0,2907.0
90042,2002.0,46089,G,SEN,Democratic Senator re-election,571.0,1007.0,1578.0
90043,2004.0,46089,G,SEN,Democratic Senator re-election,596.0,1005.0,1601.0
90044,2008.0,46089,G,SEN,Democratic Senator re-election,740.0,633.0,1373.0
90045,2010.0,46089,G,SEN,Republican Senator re-election,0.0,990.0,990.0
90046,2014.0,46089,G,SEN,Democratic open seat,173.0,677.0,850.0
90047,2016.0,46089,G,SEN,Republican Senator re-election,165.0,1009.0,1174.0
90048,2020.0,46089,G,SEN,Republican Senator re-election,235.0,1086.0,1321.0
90078,2002.0,46091,G,SEN,Democratic Senator re-election,1311.0,845.0,2156.0
90079,2004.0,46091,G,SEN,Democratic Senator re-election,1422.0,970.0,2392.0
90080,2008.0,46091,G,SEN,Democratic Senator re-election,1614.0,585.0,2199.0
90081,2010.0,46091,G,SEN,Republican Senator re-election,0.0,1186.0,1186.0
90082,2014.0,46091,G,SEN,Democratic open seat,693.0,684.0,1377.0
