"GEO_ID","NAME","H001001","H001002","H001003",
"0500000US40103","Noble County, Oklahoma","5341","4614","727",
"0500000US40105","Nowata County, Oklahoma","4828","4224","604",
"0500000US40107","Okfuskee County, Oklahoma","5282","4354","928",
"0500000US40109","Oklahoma County, Oklahoma","319828","287598","32230",
"0500000US40111","Okmulgee County, Oklahoma","17891","15362","2529",
"0500000US40113","Osage County, Oklahoma","21143","18205","2938",
"0500000US40115","Ottawa County, Oklahoma","14060","12345","1715",
"0500000US40117","Pawnee County, Oklahoma","7745","6486","1259",
"0500000US40119","Payne County, Oklahoma","33991","30177","3814",
"0500000US40121","Pittsburg County, Oklahoma","22634","18012","4622",
"0500000US40123","Pontotoc County, Oklahoma","16595","14654","1941",
"0500000US40125","Pottawatomie County, Oklahoma","29139","25911","3228",
"0500000US40127","Pushmataha County, Oklahoma","6110","4809","1301",
"0500000US40129","Roger Mills County, Oklahoma","1905","1470","435",
"0500000US40131","Rogers County, Oklahoma","35160","31884","3276",
"0500000US40133","Seminole County, Oklahoma","11642","9750","1892",
"0500000US40135","Sequoyah County, Oklahoma","18656","16208","2448",
"0500000US40137","Stephens County, Oklahoma","20658","18127","2531",
"0500000US40139","Texas County, Oklahoma","8208","7212","996",
"0500000US40141","Tillman County, Oklahoma","4077","3216","861",
"0500000US40143","Tulsa County, Oklahoma","268426","241737","26689",
"0500000US40145","Wagoner County, Oklahoma","29694","26878","2816",
"0500000US40147","Washington County, Oklahoma","23451","21036","2415",
"0500000US40149","Washita County, Oklahoma","5479","4599","880",
"0500000US40151","Woods County, Oklahoma","4478","3533","945",
"0500000US40153","Woodward County, Oklahoma","8838","7654","1184",
"0500000US41001","Baker County, Oregon","8826","7040","1786",
"0500000US41003","Benton County, Oregon","36245","34317","1928",
"0500000US41005","Clackamas County, Oregon","156945","145790","11155",
"0500000US41007","Clatsop County, Oregon","21546","15742","5804",
"0500000US41009","Columbia County, Oregon","20698","19183","1515",
"0500000US41011","Coos County, Oregon","30593","27133","3460",
"0500000US41013","Crook County, Oregon","10202","8558","1644",
"0500000US41015","Curry County, Oregon","12613","10417","2196",
"0500000US41017","Deschutes County, Oregon","80139","64090","16049",
"0500000US41019","Douglas County, Oregon","48915","44581","4334",
"0500000US41021","Gilliam County, Oregon","1156","864","292",
"0500000US41023","Grant County, Oregon","4344","3352","992",
"0500000US41025","Harney County, Oregon","3835","3205","630",
"0500000US41027","Hood River County, Oregon","9271","8173","1098",
"0500000US41029","Jackson County, Oregon","90937","83076","7861",
"0500000US41031","Jefferson County, Oregon","9815","7790","2025",
"0500000US41033","Josephine County, Oregon","38001","34646","3355",
"0500000US41035","Klamath County, Oregon","32774","27280","5494",
"0500000US41037","Lake County, Oregon","4439","3378","1061",
"0500000US41039","Lane County, Oregon","156112","145966","10146",
"0500000US41041","Lincoln County, Oregon","30610","20550","10060",
"0500000US41043","Linn County, Oregon","48821","45204","3617",
"0500000US41045","Malheur County, Oregon","11692","10411","1281",
"0500000US41047","Marion County, Oregon","120948","112957","7991",
"0500000US41049","Morrow County, Oregon","4442","3916","526",
"0500000US41051","Multnomah County, Oregon","324832","304540","20292",
"0500000US41053","Polk County, Oregon","30302","28288","2014",
"0500000US41055","Sherman County, Oregon","918","777","141",
"0500000US41057","Tillamook County, Oregon","18359","10834","7525",
"0500000US41059","Umatilla County, Oregon","29693","26904","2789",
"0500000US41061","Union County, Oregon","11489","10501","988",
"0500000US41063","Wallowa County, Oregon","4108","3133","975",
"0500000US41065","Wasco County, Oregon","11487","10031","1456",
"0500000US41067","Washington County, Oregon","212450","200934","11516",
"0500000US41069","Wheeler County, Oregon","895","651","244",
"0500000US41071","Yamhill County, Oregon","37110","34726","2384",
"0500000US42001","Adams County, Pennsylvania","40820","38013","2807",
"0500000US42003","Allegheny County, Pennsylvania","589201","533960","55241",
"0500000US42005","Armstrong County, Pennsylvania","32520","28713","3807",
"0500000US42007","Beaver County, Pennsylvania","78211","71383","6828",
"0500000US42009","Bedford County, Pennsylvania","23954","20233","3721",
"0500000US42011","Berks County, Pennsylvania","164827","154356","10471",
"0500000US42013","Blair County, Pennsylvania","56276","52159","4117",
"0500000US42015","Bradford County, Pennsylvania","29979","25321","4658",
"0500000US42017","Bucks County, Pennsylvania","245956","234849","11107",
"0500000US42019","Butler County, Pennsylvania","78167","72835","5332",
"0500000US42021","Cambria County, Pennsylvania","65650","58950","6700",
"0500000US42023","Cameron County, Pennsylvania","4455","2273","2182",
"0500000US42025","Carbon County, Pennsylvania","34299","26684","7615",
"0500000US42027","Centre County, Pennsylvania","63297","57573","5724",
"0500000US42029","Chester County, Pennsylvania","192462","182900","9562",
"0500000US42031","Clarion County, Pennsylvania","19962","16128","3834",
"0500000US42033","Clearfield County, Pennsylvania","38644(r24064)","32288(r8884)","6356",
"0500000US42035","Clinton County, Pennsylvania","19080","15151","3929",
"0500000US42037","Columbia County, Pennsylvania","29498","26479","3019",
"0500000US42039","Crawford County, Pennsylvania","44686","35028","9658",
"0500000US42041","Cumberland County, Pennsylvania","99988","93943","6045",
"0500000US42043","Dauphin County, Pennsylvania","120406","110435","9971",
"0500000US42045","Delaware County, Pennsylvania","222902(r24072)","208700(r8892)","14202",
"0500000US42047","Elk County, Pennsylvania","17585","13693","3892",
"0500000US42049","Erie County, Pennsylvania","119138","110413","8725",
"0500000US42051","Fayette County, Pennsylvania","62773","55997","6776",
"0500000US42053","Forest County, Pennsylvania","8760","2511","6249",
"0500000US42055","Franklin County, Pennsylvania","63219","58389","4830",
"0500000US42057","Fulton County, Pennsylvania","7122","6014","1108",
"0500000US42059","Greene County, Pennsylvania","16460","14724","1736",
"0500000US42061","Huntingdon County, Pennsylvania","22365","17280","5085",
"0500000US42063","Indiana County, Pennsylvania","38236","35005","3231",
"0500000US42065","Jefferson County, Pennsylvania","22434(r24081)","18561(r8902)","3873",
"0500000US42067","Juniata County, Pennsylvania","10978","9476","1502",
"0500000US42069","Lackawanna County, Pennsylvania","96832","87226","9606",
"0500000US42071","Lancaster County, Pennsylvania","202952","193602","9350",
"0500000US42073","Lawrence County, Pennsylvania","40975","37126","3849",
"0500000US42075","Lebanon County, Pennsylvania","55592","52258","3334",
"0500000US42077","Lehigh County, Pennsylvania","142613","133983","8630",
"0500000US42079","Luzerne County, Pennsylvania","148748","131932","16816",
"0500000US42081","Lycoming County, Pennsylvania","52500","46700","5800",
"0500000US42083","McKean County, Pennsylvania","21225","17183","4042",
"0500000US42085","Mercer County, Pennsylvania","51733","46442","5291",
"0500000US42087","Mifflin County, Pennsylvania","21537","18743","2794",
"0500000US42089","Monroe County, Pennsylvania","80359","61091","19268",
"0500000US42091","Montgomery County, Pennsylvania","325735(r24109)","307750(r8928)","17985",
"0500000US42093","Montour County, Pennsylvania","7965","7393","572",
"0500000US42095","Northampton County, Pennsylvania","120363","113565","6798",
"0500000US42097","Northumberland County, Pennsylvania","45125","39242","5883",
"0500000US42099","Perry County, Pennsylvania","20424","17903","2521",
"0500000US42101","Philadelphia County, Pennsylvania","670171","599736","70435",
"0500000US42103","Pike County, Pennsylvania","38350","21925","16425",
"0500000US42105","Potter County, Pennsylvania","12932","7227","5705",
"0500000US42107","Schuylkill County, Pennsylvania","69323","60192","9131",
"0500000US42109","Snyder County, Pennsylvania","16027","14750","1277",
"0500000US42111","Somerset County, Pennsylvania","38113","31090","7023",
"0500000US42113","Sullivan County, Pennsylvania","6304","2777","3527",
"0500000US42115","Susquehanna County, Pennsylvania","22968","17798","5170",
"0500000US42117","Tioga County, Pennsylvania","21364","16727","4637",
"0500000US42119","Union County, Pennsylvania","16997","14765","2232",
"0500000US42121","Venango County, Pennsylvania","27464","22621","4843",
"0500000US42123","Warren County, Pennsylvania","23560","17767","5793",
"0500000US42125","Washington County, Pennsylvania","92977","85089","7888",
"0500000US42127","Wayne County, Pennsylvania","31653","20625","11028",
"0500000US42129","Westmoreland County, Pennsylvania","168199","153650","14549",
"0500000US42131","Wyoming County, Pennsylvania","13254","11237","2017",
"0500000US42133","York County, Pennsylvania","178671","168372","10299",
"0500000US44001","Bristol County, Rhode Island","20850","19150","1700",
"0500000US44003","Kent County, Rhode Island","73701","68645","5056",
"0500000US44005","Newport County, Rhode Island","41796","34911","6885",
"0500000US44007","Providence County, Rhode Island","264835","241717","23118",
"0500000US44009","Washington County, Rhode Island","62206","49177","13029",
"0500000US45001","Abbeville County, South Carolina","12079","9990","2089",
"0500000US45003","Aiken County, South Carolina","72249","64253","7996",
"0500000US45005","Allendale County, South Carolina","4486","3706","780",
"0500000US45007","Anderson County, South Carolina","84774","73829","10945",
"0500000US45009","Bamberg County, South Carolina","7716","6048","1668",
"0500000US45011","Barnwell County, South Carolina","10484","8937","1547",
"0500000US45013","Beaufort County, South Carolina","93023","64945","28078",
"0500000US45015","Berkeley County, South Carolina","73372","65419","7953",
"0500000US45017","Calhoun County, South Carolina","7340","6080","1260",
"0500000US45019","Charleston County, South Carolina","169984","144309","25675",
"0500000US45021","Cherokee County, South Carolina","23997","21519","2478",
"0500000US45023","Chester County, South Carolina","14701","12876","1825",
"0500000US45025","Chesterfield County, South Carolina","21482","18173","3309",
"0500000US45027","Clarendon County, South Carolina","17467","13132","4335",
"0500000US45029","Colleton County, South Carolina","19901","15131","4770",
"0500000US45031","Darlington County, South Carolina","30297","26531","3766",
"0500000US45033","Dillon County, South Carolina","13742","11923","1819",
"0500000US45035","Dorchester County, South Carolina","55186","50259","4927",
"0500000US45037","Edgefield County, South Carolina","10559","9348","1211",
"0500000US45039","Fairfield County, South Carolina","11681","9419","2262",
"0500000US45041","Florence County, South Carolina","58666","52653","6013",
"0500000US45043","Georgetown County, South Carolina","33672","24524","9148",
"0500000US45045","Greenville County, South Carolina","195462","176531","18931",
"0500000US45047","Greenwood County, South Carolina","31054","27547","3507",
"0500000US45049","Hampton County, South Carolina","9140","7598","1542",
"0500000US45051","Horry County, South Carolina","185992","112225","73767",
"0500000US45053","Jasper County, South Carolina","10299","8517","1782",
"0500000US45055","Kershaw County, South Carolina","27478","23928","3550",
"0500000US45057","Lancaster County, South Carolina","32687","29697","2990",
"0500000US45059","Laurens County, South Carolina","30709","25525","5184",
"0500000US45061","Lee County, South Carolina","7775","6797","978",
"0500000US45063","Lexington County, South Carolina","113957","102733","11224",
"0500000US45065","McCormick County, South Carolina","5453","4027","1426",
"0500000US45067","Marion County, South Carolina","14953","13058","1895",
"0500000US45069","Marlboro County, South Carolina","12072","10383","1689",
"0500000US45071","Newberry County, South Carolina","17922","14709","3213",
"0500000US45073","Oconee County, South Carolina","38763","30676","8087",
"0500000US45075","Orangeburg County, South Carolina","42504","35788","6716",
"0500000US45077","Pickens County, South Carolina","51244","45228","6016",
"0500000US45079","Richland County, South Carolina","161725","145194","16531",
